time,logger,level,message,exception
2013-01-04 22:40:22.4983,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4449) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:22.4983,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 448, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.4983,Raven.Database.Server.HttpServer,Debug,Request # 671: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:22.4983,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/4449",
2013-01-04 22:40:22.4983,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4449' was not found,
2013-01-04 22:40:22.4983,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4449) from Raven/DocumentsByEntityName,
2013-01-04 22:40:22.4983,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/4449
",
2013-01-04 22:40:22.5198,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 449 because: WORK BY IndexingExecuter,
2013-01-04 22:40:22.5198,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 449, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:22.5198,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 449, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:26.2589,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 22:40:26.2589,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 22:40:26.2589,Raven.Database.Server.HttpServer,Debug,Request # 672: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 22:40:26.2589,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:26.2589,Raven.Database.Server.HttpServer,Debug,Request # 673: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:26.4336,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 22:40:26.4336,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 450 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:26.4336,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000097,
2013-01-04 22:40:26.4336,Raven.Database.Server.HttpServer,Debug,Request # 674: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:26.4336,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000096,
2013-01-04 22:40:26.4336,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:26.4336,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 22:40:26.4336,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000097, 1/5/2013 3:40:26 AM",
2013-01-04 22:40:26.4336,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000097, 1/5/2013 3:40:26 AM",
2013-01-04 22:40:26.4336,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 450, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:26.4365,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 451 because: WORK BY IndexingExecuter,
2013-01-04 22:40:26.4365,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 451, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:26.4365,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 451, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:26.5975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/4513', update: False, ",
2013-01-04 22:40:26.5975,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/4513 with etag 00000000-0000-0900-0000-000000000098,
2013-01-04 22:40:26.5975,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 452 because: PUT RegistrationDocuments/4513,
2013-01-04 22:40:26.5975,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0008583,
2013-01-04 22:40:26.5975,Raven.Database.Server.HttpServer,Debug,Request # 675: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:26.5975,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/4513
",
2013-01-04 22:40:26.5975,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000097,
2013-01-04 22:40:26.5975,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 22:40:26.5975,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000097",
2013-01-04 22:40:26.5975,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000097",
2013-01-04 22:40:26.5975,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/4513),
2013-01-04 22:40:26.5975,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4513 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/4513
	Email I-: jimmy@codalicio.us
",
2013-01-04 22:40:26.5975,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/4513),
2013-01-04 22:40:26.5975,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4513 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/4513
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105034026597
",
2013-01-04 22:40:26.5975,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 452, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:26.6317,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:26.6415,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:26.6415,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 22:40:26.6317,Raven.Database.Server.HttpServer,Debug,Request # 676: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:26.6415,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 453 because: WORK BY IndexingExecuter,
2013-01-04 22:40:26.6415,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 453, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:26.6415,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 453, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:26.7215,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:26.7215,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4481' was found,
2013-01-04 22:40:26.7215,Raven.Database.Server.HttpServer,Debug,Request # 677: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:26.7215,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 2 total.
",
2013-01-04 22:40:27.0114,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:27.0114,Raven.Database.Server.HttpServer,Debug,Request # 678: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:27.0163,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:27.0163,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4481' was found,
2013-01-04 22:40:27.0163,Raven.Database.Server.HttpServer,Debug,Request # 679: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:27.0163,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 2 total.
",
2013-01-04 22:40:27.0163,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/4481 and etag ,
2013-01-04 22:40:27.0163,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4481' was deleted,
2013-01-04 22:40:27.0163,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 454 because: DEL RegistrationDocuments/4481,
2013-01-04 22:40:27.0163,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011954,
2013-01-04 22:40:27.0163,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/4481",
2013-01-04 22:40:27.0163,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4481' was not found,
2013-01-04 22:40:27.0163,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4481) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:27.0163,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 454, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:27.0163,Raven.Database.Server.HttpServer,Debug,Request # 680: POST    -     4 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:27.0358,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/4481",
2013-01-04 22:40:27.0358,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4481' was not found,
2013-01-04 22:40:27.0358,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4481) from Raven/DocumentsByEntityName,
2013-01-04 22:40:27.0358,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/4481
",
2013-01-04 22:40:27.0455,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 455 because: WORK BY IndexingExecuter,
2013-01-04 22:40:27.0455,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 455, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:27.0455,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 455, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:34.0952,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:34.0952,Raven.Database.Server.HttpServer,Debug,Request # 681: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:34.0952,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:[[NULL_VALUE]],
2013-01-04 22:40:34.0952,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4353' was found,
2013-01-04 22:40:34.0952,Raven.Database.Server.HttpServer,Debug,Request # 682: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253A%255B%255BNULL_VALUE%255D%255D&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:34.0952,Raven.Database.Server.HttpServer,Debug,"	Query: Email:[[NULL_VALUE]]
	Time: 4 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:41:27.0252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 22:41:27.0252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 22:41:27.0252,Raven.Database.Server.HttpServer,Debug,Request # 683: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 22:41:27.0252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:41:27.0252,Raven.Database.Server.HttpServer,Debug,Request # 684: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:41:27.2077,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 22:41:27.2077,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 456 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 22:41:27.2077,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000099,
2013-01-04 22:41:27.2077,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000098,
2013-01-04 22:41:27.2077,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 22:41:27.2077,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 22:41:27.2077,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000099, 1/5/2013 3:41:27 AM",
2013-01-04 22:41:27.2077,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000099, 1/5/2013 3:41:27 AM",
2013-01-04 22:41:27.2077,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 456, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:41:27.2077,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 457 because: WORK BY IndexingExecuter,
2013-01-04 22:41:27.2077,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 457, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:41:27.2077,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 457, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:41:27.2077,Raven.Database.Server.HttpServer,Debug,Request # 685: PUT     -     4 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:41:27.3833,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/4545', update: False, ",
2013-01-04 22:41:27.3833,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/4545 with etag 00000000-0000-0900-0000-00000000009a,
2013-01-04 22:41:27.3833,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 458 because: PUT RegistrationDocuments/4545,
2013-01-04 22:41:27.3833,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011312,
